Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,9.450000,9.860000,9.400000,9.605000,9.605000,3562600
2020-07-01,9.670000,9.970000,9.610000,9.760000,9.760000,3486000
2020-07-02,9.870000,9.870000,9.250000,9.370000,9.370000,4585900
2020-07-06,9.650000,10.020000,9.580000,9.940000,9.940000,3287200
2020-07-07,9.810000,10.100000,9.720000,9.754000,9.754000,2538400
2020-07-08,10.070000,10.480000,9.860000,10.330000,10.330000,3999800
2020-07-09,10.450000,10.500000,9.750000,9.870000,9.870000,3086500
2020-07-10,9.660000,9.860000,9.650000,9.750000,9.750000,1916000
2020-07-13,9.830000,10.030000,9.550000,9.600000,9.600000,2991900
2020-07-14,9.570000,9.780000,9.440000,9.735000,9.735000,1716900
2020-07-15,9.730000,9.730000,9.440000,9.470000,9.470000,1985900
2020-07-16,9.310000,9.470000,9.300000,9.310000,9.310000,2400700
2020-07-17,9.390000,9.550000,9.130000,9.540000,9.540000,2592600
2020-07-20,9.580000,9.600000,9.250000,9.420000,9.420000,2752400
2020-07-21,9.970000,10.090000,9.730000,9.870000,9.870000,4893500
2020-07-22,9.910000,10.120000,9.780000,10.080000,10.080000,4236500
2020-07-23,10.340000,10.670000,10.260000,10.490000,10.490000,7679000
2020-07-24,10.410000,10.620000,10.050000,10.380000,10.380000,4388300
2020-07-27,11.510000,12.350000,11.200000,12.150000,12.150000,20524200
2020-07-28,12.460000,13.200000,12.210000,12.530000,12.530000,19221600
2020-07-29,12.910000,13.070000,12.250000,12.350000,12.350000,11708100
2020-07-30,11.950000,12.330000,11.710000,12.225000,12.225000,8190900
2020-07-31,12.320000,13.100000,12.120000,12.815000,12.815000,8779600
2020-08-03,13.010000,13.450000,12.690000,13.340000,13.340000,10284800
2020-08-04,12.970000,13.270000,12.620000,13.200000,13.200000,6746900
2020-08-05,13.800000,14.000000,13.650000,13.840000,13.840000,8267500
2020-08-06,14.010000,14.450000,13.860000,14.440000,14.440000,8523500
2020-08-07,14.260000,14.310000,12.620000,13.060000,13.060000,11708100
2020-08-10,13.700000,14.200000,13.420000,13.690000,13.690000,8034500
2020-08-11,13.330000,13.350000,12.500000,12.550000,12.550000,7959400
2020-08-12,12.950000,13.330000,12.810000,13.107000,13.107000,4309600
2020-08-13,13.100000,13.240000,12.920000,13.110000,13.110000,3470800
2020-08-14,13.500000,13.670000,13.170000,13.400000,13.400000,5142900
2020-08-17,13.980000,14.780000,13.850000,14.750000,14.750000,11442200
2020-08-18,14.760000,14.770000,13.900000,14.390000,14.390000,8220200
2020-08-19,14.050000,14.370000,13.650000,13.710000,13.710000,6486600
2020-08-20,13.900000,14.310000,13.790000,14.160000,14.160000,4876700
2020-08-21,14.070000,14.080000,13.500000,13.580000,13.580000,5082200
2020-08-24,13.860000,13.960000,13.570000,13.720000,13.720000,3126200
2020-08-25,13.510000,13.520000,12.580000,13.000000,13.000000,8036000
2020-08-26,13.050000,13.470000,12.710000,13.390000,13.390000,4200600
2020-08-27,13.510000,13.675000,12.680000,12.890000,12.890000,4478400
2020-08-28,13.100000,13.315000,13.090000,13.200000,13.200000,2883100
2020-08-31,13.550000,13.740000,13.470000,13.530000,13.530000,3808100
2020-09-01,13.890000,14.200000,13.660000,13.850000,13.850000,5302400
2020-09-02,13.090000,13.240000,12.870000,13.195000,13.195000,5984800
2020-09-03,12.700000,12.890000,11.960000,12.020000,12.020000,11265000
2020-09-04,11.910000,12.120000,10.800000,12.010000,12.010000,9126900
2020-09-08,11.360000,11.630000,11.010000,11.110000,11.110000,6846400
2020-09-09,11.550000,11.650000,11.430000,11.558000,11.558000,2916300
2020-09-10,11.650000,12.050000,11.300000,11.370000,11.370000,4737700
2020-09-11,11.490000,11.520000,11.120000,11.220000,11.220000,2583600
2020-09-14,11.870000,11.960000,11.650000,11.860000,11.860000,3742600
2020-09-15,12.140000,12.150000,11.830000,11.950000,11.950000,3355800
2020-09-16,12.080000,12.390000,12.020000,12.060000,12.060000,4595900
2020-09-17,11.940000,12.000000,11.720000,11.930000,11.930000,2884600
2020-09-18,12.000000,12.080000,11.710000,11.740000,11.740000,2565700
2020-09-21,11.480000,11.480000,10.920000,11.140000,11.140000,5809900
2020-09-22,11.180000,11.325000,11.070000,11.270000,11.270000,2399800
2020-09-23,11.270000,11.350000,10.530000,10.610000,10.610000,6177300
2020-09-24,10.570000,11.280000,10.450000,11.170000,11.170000,5799400
2020-09-25,11.090000,11.370000,10.910000,11.230000,11.230000,4083700
2020-09-28,11.490000,11.550000,11.000000,11.160000,11.160000,3950600
2020-09-29,11.140000,11.200000,10.850000,11.030000,11.030000,3976900
2020-09-30,10.900000,11.100000,10.000000,10.970000,10.970000,3837200
2020-10-01,11.200000,11.265000,10.660000,10.870000,10.870000,5354100
2020-10-02,10.740000,10.880000,10.600000,10.860000,10.860000,4364700
2020-10-05,11.050000,11.280000,10.990000,11.280000,11.280000,2245700
2020-10-06,11.280000,11.300000,10.730000,10.845000,10.845000,3713100
2020-10-07,11.020000,11.020000,10.850000,10.970000,10.970000,2491400
2020-10-08,11.300000,11.990000,11.270000,11.860000,11.860000,6808000
2020-10-09,12.160000,12.300000,11.700000,11.770000,11.770000,6581000
2020-10-12,12.240000,12.980000,12.000000,12.665000,12.665000,9525100
2020-10-13,12.550000,12.560000,12.150000,12.380000,12.380000,4435000
2020-10-14,12.530000,12.780000,12.000000,12.200000,12.200000,4796100
2020-10-15,12.100000,12.490000,11.940000,12.450000,12.450000,3897200
2020-10-16,12.400000,12.500000,12.220000,12.430000,12.430000,3541700
2020-10-19,12.950000,13.130000,12.680000,12.830000,12.830000,6480300
2020-10-20,13.210000,13.440000,13.085000,13.305000,13.305000,7321300
2020-10-21,13.790000,14.490000,13.780000,14.295000,14.295000,16042500
2020-10-22,14.570000,14.870000,14.200000,14.625000,14.625000,10844400
2020-10-23,14.780000,14.780000,14.060000,14.380000,14.380000,6830900
2020-10-26,14.770000,14.990000,13.880000,14.380000,14.380000,9812000
2020-10-27,15.000000,15.710000,14.850000,15.670000,15.670000,14293100
2020-10-28,15.340000,15.340000,14.500000,14.910000,14.910000,11478000
2020-10-29,14.900000,15.540000,14.690000,15.260000,15.260000,7717500
2020-10-30,15.180000,15.530000,14.880000,15.380000,15.380000,6947600
2020-11-02,15.350000,15.590000,15.190000,15.510000,15.510000,6149200
2020-11-03,15.700000,15.870000,15.400000,15.420000,15.420000,6488100
2020-11-04,15.660000,16.100000,15.290000,15.870000,15.870000,7990700
2020-11-05,16.910000,17.690001,16.280001,17.270000,17.270000,14945900
2020-11-06,17.660000,17.709999,17.059999,17.540001,17.540001,10274700
2020-11-09,17.350000,17.400000,15.810000,17.090000,17.090000,15012400
2020-11-10,16.940001,17.000000,16.240000,16.510000,16.510000,6328400
2020-11-11,16.750000,18.000000,16.750000,17.525000,17.525000,9917500
2020-11-12,17.889999,18.400000,17.020000,18.240000,18.240000,9924000
2020-11-13,18.360001,18.490000,17.600000,17.959999,17.959999,8926400
2020-11-16,18.299999,18.860001,18.240000,18.860001,18.860001,11713300
2020-11-17,19.469999,20.350000,19.330000,20.160000,20.160000,16475400
2020-11-18,20.370001,20.740000,19.330000,19.639999,19.639999,19981700
2020-11-19,19.730000,20.540001,19.719999,20.100000,20.100000,10530700
2020-11-20,20.610001,21.389999,20.600000,21.240000,21.240000,14489600
2020-11-23,21.900000,22.209999,21.299999,22.129999,22.129999,15280500
2020-11-24,23.240000,24.059999,22.139999,22.360001,22.360001,17478500
2020-11-25,22.340000,23.290001,20.629999,20.865000,20.865000,17520300
2020-11-27,18.500000,19.150000,17.600000,18.834999,18.834999,21926800
2020-11-30,22.299999,23.520000,21.879999,23.194000,23.194000,20670000
2020-12-01,22.840000,24.049999,22.570000,23.740000,23.740000,16040800
2020-12-02,23.809999,23.879999,22.870001,23.389999,23.389999,8531900
2020-12-03,23.840000,24.120001,23.530001,24.000000,24.000000,9490200
2020-12-04,23.879999,23.900000,22.719999,23.219999,23.219999,10496100
2020-12-07,23.719999,23.850000,22.100000,22.459999,22.459999,10694000
2020-12-08,22.200001,22.209999,20.760000,20.959999,20.959999,13771300
2020-12-09,20.840000,21.299999,19.600000,20.070000,20.070000,13717000
2020-12-10,19.830000,21.500000,19.389999,21.469999,21.469999,12444200
2020-12-11,20.549999,21.070000,20.200001,20.610001,20.610001,8764800
2020-12-14,22.799999,22.860001,22.010000,22.270000,22.270000,9285700
2020-12-15,22.830000,23.440001,22.469999,23.254999,23.254999,8883900
2020-12-16,24.980000,26.040001,24.600000,25.809999,25.809999,18561500
2020-12-17,29.889999,30.920000,27.100000,28.250000,28.250000,28695100
2020-12-18,28.490000,29.500000,27.600000,29.480000,29.480000,11082800
2020-12-21,29.620001,31.750000,29.340000,30.830000,30.830000,18936700
2020-12-22,31.610001,32.000000,30.020000,30.389999,30.389999,12181300
2020-12-23,30.500000,30.850000,28.820000,28.879999,28.879999,11054700
2020-12-24,28.700001,28.709999,26.450001,27.350000,27.350000,12591200
2020-12-28,33.330002,33.340000,30.120001,30.450001,30.450001,19499400
2020-12-29,31.110001,31.150000,28.500000,30.080000,30.080000,16651800
2020-12-30,31.299999,33.000000,31.000000,32.900002,32.900002,18116500
2020-12-31,32.240002,32.900002,31.150000,32.000000,32.000000,14220900
2021-01-04,34.090000,36.599998,32.900002,35.080002,35.080002,22817800
2021-01-05,34.490002,39.540001,34.490002,39.410000,39.410000,19229000
2021-01-06,41.419998,44.000000,39.750000,43.930000,43.930000,40502900
2021-01-07,47.700001,48.410000,40.810001,44.970001,44.970001,32619300
2021-01-08,47.849998,48.650002,44.360001,44.419998,44.419998,23125700
2021-01-11,37.070000,39.700001,35.849998,37.400002,37.400002,39773900
2021-01-12,37.459999,40.000000,36.200001,38.919998,38.919998,16079400
2021-01-13,40.000000,40.950001,37.279999,40.349998,40.349998,12375600
2021-01-14,43.900002,44.500000,43.450001,43.529999,43.529999,13053600
2021-01-15,41.740002,41.740002,38.139999,39.340000,39.340000,18059000
2021-01-19,40.849998,40.980000,37.849998,38.055000,38.055000,14874600
2021-01-20,37.169998,37.180000,33.299999,35.349998,35.349998,19223700
2021-01-21,32.590000,33.009998,30.750000,31.934999,31.934999,28642400
2021-01-22,32.810001,34.990002,32.799999,34.450001,34.450001,17121300
2021-01-25,35.750000,36.040001,32.849998,33.049999,33.049999,12350800
2021-01-26,31.840000,32.660000,31.049999,31.487000,31.487000,9805200
2021-01-27,30.180000,31.370001,28.440001,31.361000,31.361000,17253000
2021-01-28,31.830000,33.880001,31.580000,33.645000,33.645000,11579900
2021-01-29,39.090000,39.150002,33.380001,34.689999,34.689999,19319000
2021-02-01,34.040001,34.360001,32.799999,33.950001,33.950001,9119900
2021-02-02,34.970001,37.060001,34.650002,36.799999,36.799999,9903000
2021-02-03,37.750000,38.299999,37.349998,38.060001,38.060001,10213400
2021-02-04,38.540001,38.630001,36.150002,37.959999,37.959999,9593800
2021-02-05,38.900002,39.000000,37.509998,37.880001,37.880001,7810700
2021-02-08,43.759998,45.730000,42.849998,45.689999,45.689999,24164300
2021-02-09,46.950001,49.029999,46.900002,47.900002,47.900002,13947100
2021-02-10,46.259998,46.779999,43.160000,44.950001,44.950001,14189200
2021-02-11,48.299999,49.200001,47.259998,48.000000,48.000000,11817200
2021-02-12,48.450001,49.000000,46.970001,48.910000,48.910000,9795600
2021-02-16,50.189999,52.150002,49.049999,50.306999,50.306999,13477100
2021-02-17,52.000000,54.340000,51.900002,54.070000,54.070000,14268500
2021-02-18,53.590000,55.080002,51.509998,52.900002,52.900002,14644700
2021-02-19,54.209999,58.220001,54.209999,56.700001,56.700001,18003600
2021-02-22,51.759998,55.189999,49.180000,53.500000,53.500000,19090000
