Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16,21.370001,21.719999,20.320000,21.389999,21.389999,1436200
2020-04-17,22.080000,23.330000,21.980000,23.219999,23.219999,1762500
2020-04-20,22.350000,23.500000,22.110001,22.790001,22.790001,1164800
2020-04-21,21.950001,23.219999,21.840000,22.980000,22.980000,1130100
2020-04-22,23.530001,23.790001,22.889999,23.299999,23.299999,1123400
2020-04-23,21.620001,22.120001,19.080000,19.450001,19.450001,4994800
2020-04-24,19.600000,22.100000,18.969999,21.510000,21.510000,3235100
2020-04-27,21.790001,23.920000,20.969999,23.500000,23.500000,2431400
2020-04-28,24.459999,24.969999,22.950001,23.709999,23.709999,1593100
2020-04-29,24.320000,26.400000,24.280001,26.170000,26.170000,1543700
2020-04-30,25.610001,25.610001,23.879999,24.250000,24.250000,1312000
2020-05-01,23.350000,23.420000,21.700001,22.070000,22.070000,1095000
2020-05-04,21.510000,22.540001,21.309999,22.299999,22.299999,907200
2020-05-05,23.040001,23.690001,22.299999,22.510000,22.510000,783000
2020-05-06,22.660000,23.070000,21.709999,22.830000,22.830000,1067700
2020-05-07,23.469999,23.730000,22.639999,23.570000,23.570000,891800
2020-05-08,24.000000,25.100000,23.660000,25.010000,25.010000,925400
2020-05-11,24.760000,25.000000,23.590000,23.830000,23.830000,1119900
2020-05-12,23.990000,24.459999,22.049999,22.090000,22.090000,870800
2020-05-13,21.809999,22.059999,19.980000,21.090000,21.090000,1342400
2020-05-14,20.469999,22.850000,20.080000,22.780001,22.780001,1560900
2020-05-15,22.280001,24.280001,21.920000,24.000000,24.000000,1425200
2020-05-18,25.100000,26.570000,25.000000,26.129999,26.129999,1637100
2020-05-19,25.980000,26.299999,24.969999,25.010000,25.010000,981500
2020-05-20,26.100000,27.440001,25.719999,27.299999,27.299999,1470900
2020-05-21,27.209999,27.420000,25.980000,27.240000,27.240000,1268600
2020-05-22,27.180000,27.309999,26.260000,26.709999,26.709999,979000
2020-05-26,28.600000,31.240000,28.600000,29.250000,29.250000,1851100
2020-05-27,29.900000,30.920000,28.629999,30.809999,30.809999,1538600
2020-05-28,31.209999,31.410000,28.620001,28.790001,28.790001,1621400
2020-05-29,28.430000,29.400000,28.010000,28.650000,28.650000,1207900
2020-06-01,28.559999,30.059999,27.910000,29.530001,29.530001,1297400
2020-06-02,29.930000,30.389999,28.910000,30.260000,30.260000,995900
2020-06-03,30.680000,32.400002,30.680000,32.090000,32.090000,1284900
2020-06-04,31.670000,33.950001,31.299999,33.130001,33.130001,1136100
2020-06-05,35.130001,36.090000,33.480000,33.790001,33.790001,1523300
2020-06-08,35.840000,36.660000,35.070000,35.990002,35.990002,1761500
2020-06-09,34.980000,35.299999,33.340000,34.119999,34.119999,1391100
2020-06-10,33.939999,33.939999,32.410000,32.720001,32.720001,1270600
2020-06-11,30.450001,30.620001,29.350000,29.910000,29.910000,2441300
2020-06-12,31.570000,32.180000,29.580000,30.660000,30.660000,1769500
2020-06-15,29.809999,31.730000,29.360001,31.709999,31.709999,1022900
2020-06-16,33.400002,33.610001,31.559999,32.880001,32.880001,940900
2020-06-17,32.790001,33.230000,32.169998,33.009998,33.009998,970400
2020-06-18,32.730000,33.340000,32.279999,32.810001,32.810001,1241700
2020-06-19,33.740002,34.529999,31.770000,32.509998,32.509998,1861600
2020-06-22,32.419998,32.939999,31.879999,32.490002,32.490002,722900
2020-06-23,33.310001,34.369999,32.750000,34.169998,34.169998,992900
2020-06-24,33.720001,34.139999,31.950001,33.650002,33.650002,1144100
2020-06-25,33.189999,34.500000,32.700001,34.500000,34.500000,1100600
2020-06-26,34.349998,34.349998,32.580002,32.889999,32.889999,1322900
2020-06-29,33.380001,35.639999,32.730000,35.070000,35.070000,918800
2020-06-30,36.189999,36.990002,35.360001,36.820000,36.820000,1623400
2020-07-01,36.700001,37.380001,35.049999,35.410000,35.410000,1328200
2020-07-02,36.119999,37.000000,35.700001,35.900002,35.900002,960800
2020-07-06,36.669998,36.830002,34.389999,34.849998,34.849998,1178400
2020-07-07,34.610001,34.950001,33.430000,33.779999,33.779999,837200
2020-07-08,33.770000,35.070000,33.610001,34.950001,34.950001,863500
2020-07-09,35.049999,35.189999,33.459999,34.099998,34.099998,596700
2020-07-10,34.470001,35.750000,33.990002,35.540001,35.540001,948200
2020-07-13,35.860001,35.990002,33.369999,33.480000,33.480000,988200
2020-07-14,33.430000,34.459999,32.799999,34.419998,34.419998,665400
2020-07-15,35.500000,37.630001,35.139999,36.830002,36.830002,1522000
2020-07-16,36.369999,37.099998,36.139999,36.470001,36.470001,998700
2020-07-17,35.730000,35.990002,34.330002,34.759998,34.759998,1443200
2020-07-20,34.680000,34.980000,33.340000,34.340000,34.340000,867000
2020-07-21,34.959999,36.330002,34.880001,35.830002,35.830002,1119900
2020-07-22,35.779999,36.349998,35.529999,36.320000,36.320000,822300
2020-07-23,36.080002,36.779999,35.169998,35.959999,35.959999,944400
2020-07-24,35.869999,36.459999,35.169998,35.630001,35.630001,744900
2020-07-27,36.009998,36.650002,35.139999,35.900002,35.900002,1558800
2020-07-28,35.419998,36.049999,35.270000,35.639999,35.639999,1040500
2020-07-29,35.740002,37.669998,35.709999,37.369999,37.369999,1725300
2020-07-30,38.439999,39.740002,36.869999,37.540001,37.540001,3706400
2020-07-31,37.860001,38.619999,35.169998,35.939999,35.939999,3256500
2020-08-03,36.160000,37.740002,36.029999,36.660000,36.660000,1783300
2020-08-04,36.959999,37.279999,35.900002,36.410000,36.410000,1557000
2020-08-05,36.580002,38.660000,36.580002,38.509998,38.509998,1852100
2020-08-06,38.520000,38.520000,36.509998,37.529999,37.529999,1153300
2020-08-07,37.009998,39.060001,37.009998,38.590000,38.590000,1361600
2020-08-10,38.680000,39.349998,37.630001,37.700001,37.700001,1224000
2020-08-11,38.029999,38.650002,37.610001,38.029999,38.029999,829200
2020-08-12,38.529999,38.919998,37.830002,38.869999,38.869999,704100
2020-08-13,38.660000,39.509998,38.290001,39.369999,39.369999,1271300
2020-08-14,39.250000,39.660000,38.860001,39.490002,39.490002,757300
2020-08-17,39.660000,41.049999,39.419998,40.740002,40.740002,1212200
2020-08-18,40.740002,41.259998,40.360001,40.639999,40.639999,1217600
2020-08-19,40.459999,40.540001,38.820000,39.020000,39.020000,1285200
2020-08-20,38.689999,39.240002,38.180000,38.709999,38.709999,689100
2020-08-21,38.590000,38.990002,37.700001,38.130001,38.130001,1209000
2020-08-24,38.750000,39.540001,37.910000,39.340000,39.340000,1091600
2020-08-25,40.480000,40.660000,39.029999,39.990002,39.990002,1089100
2020-08-26,40.230000,40.779999,39.799999,40.610001,40.610001,1283700
2020-08-27,40.860001,41.919998,40.750000,41.119999,41.119999,838800
2020-08-28,41.500000,41.520000,39.869999,41.139999,41.139999,1097400
2020-08-31,40.880001,40.889999,39.430000,39.910000,39.910000,1304400
2020-09-01,39.180000,40.279999,39.000000,40.070000,40.070000,1084700
2020-09-02,40.560001,41.320000,39.820000,41.169998,41.169998,645500
2020-09-03,41.029999,41.330002,38.540001,38.980000,38.980000,930500
2020-09-04,39.330002,39.759998,36.840000,38.750000,38.750000,1013200
2020-09-08,37.810001,40.209999,37.509998,39.070000,39.070000,1506800
2020-09-09,39.570000,40.119999,38.540001,39.660000,39.660000,891300
2020-09-10,40.139999,41.110001,38.950001,39.020000,39.020000,1010500
2020-09-11,40.869999,43.150002,40.220001,41.990002,41.990002,2326600
2020-09-14,43.450001,44.380001,42.669998,44.020000,44.020000,1679900
2020-09-15,44.360001,44.560001,42.570000,42.630001,42.630001,1527500
2020-09-16,43.509998,45.209999,42.889999,43.990002,43.990002,1817500
2020-09-17,43.360001,43.529999,42.009998,42.380001,42.380001,949900
2020-09-18,42.869999,42.869999,41.000000,41.770000,41.770000,1449600
2020-09-21,40.669998,42.070000,40.119999,42.040001,42.040001,1270800
2020-09-22,42.830002,44.439999,41.970001,43.860001,43.860001,1220500
2020-09-23,44.060001,45.130001,42.430000,42.650002,42.650002,997500
2020-09-24,42.349998,43.380001,40.660000,42.360001,42.360001,929300
2020-09-25,42.330002,42.799999,41.860001,42.619999,42.619999,597200
2020-09-28,43.130001,43.480000,41.939999,41.990002,41.990002,777500
2020-09-29,42.349998,42.650002,41.290001,41.939999,41.939999,790300
2020-09-30,42.150002,43.160000,41.779999,42.730000,42.730000,1030900
2020-10-01,43.099998,48.090000,42.880001,45.189999,45.189999,5585800
2020-10-02,43.889999,46.240002,43.500000,45.980000,45.980000,1463700
2020-10-05,46.560001,47.619999,46.529999,47.279999,47.279999,923000
2020-10-06,47.459999,48.340000,46.150002,46.799999,46.799999,1237300
2020-10-07,47.709999,50.980000,46.209999,47.099998,47.099998,2146400
2020-10-08,47.790001,48.000000,46.799999,47.049999,47.049999,596100
2020-10-09,47.450001,47.740002,47.040001,47.639999,47.639999,580300
2020-10-12,48.500000,48.820000,47.680000,48.529999,48.529999,824200
2020-10-13,48.560001,49.220001,47.509998,48.810001,48.810001,681400
2020-10-14,49.139999,50.060001,48.540001,48.750000,48.750000,1129200
2020-10-15,48.060001,51.470001,47.430000,51.099998,51.099998,2215700
2020-10-16,51.570000,51.610001,50.220001,51.080002,51.080002,998000
2020-10-19,51.580002,53.310001,51.180000,51.520000,51.520000,1257700
2020-10-20,52.040001,54.480000,52.040001,52.180000,52.180000,1524000
2020-10-21,52.270000,53.000000,51.090000,51.480000,51.480000,1012200
2020-10-22,51.849998,52.889999,51.320000,52.139999,52.139999,952300
2020-10-23,52.689999,52.779999,51.200001,52.549999,52.549999,1045700
2020-10-26,51.830002,52.709999,50.549999,52.240002,52.240002,1824300
2020-10-27,52.650002,55.400002,52.000000,54.820000,54.820000,3529300
2020-10-28,54.119999,54.650002,51.910000,53.930000,53.930000,1611900
2020-10-29,53.560001,54.209999,52.430000,53.990002,53.990002,1328800
2020-10-30,53.259998,53.970001,51.430000,52.330002,52.330002,1458700
2020-11-02,52.389999,55.090000,52.279999,53.810001,53.810001,1426700
2020-11-03,54.750000,56.000000,53.919998,55.150002,55.150002,1219300
2020-11-04,55.200001,56.770000,54.700001,56.040001,56.040001,1098700
2020-11-05,57.160000,58.939999,56.160000,58.830002,58.830002,2316300
2020-11-06,58.820000,58.910000,57.290001,58.330002,58.330002,847900
2020-11-09,60.349998,61.000000,55.209999,55.250000,55.250000,1432000
2020-11-10,55.450001,55.840000,53.220001,54.250000,54.250000,1371800
2020-11-11,54.790001,55.419998,53.980000,55.410000,55.410000,799600
2020-11-12,54.869999,56.889999,54.750000,55.610001,55.610001,933700
2020-11-13,56.180000,57.389999,55.849998,56.889999,56.889999,861900
2020-11-16,57.540001,58.419998,56.709999,57.439999,57.439999,1016000
2020-11-17,57.000000,58.349998,56.200001,58.000000,58.000000,944200
2020-11-18,58.189999,59.200001,57.560001,57.880001,57.880001,899300
2020-11-19,57.810001,58.630001,57.180000,58.200001,58.200001,682800
2020-11-20,58.410000,61.730000,58.009998,61.270000,61.270000,1332200
2020-11-23,62.509998,62.930000,60.220001,62.200001,62.200001,1435700
2020-11-24,62.700001,63.740002,59.639999,59.869999,59.869999,1509200
2020-11-25,59.520000,60.430000,58.810001,59.990002,59.990002,985400
2020-11-27,60.029999,60.709999,58.279999,59.459999,59.459999,718900
2020-11-30,59.549999,60.299999,58.299999,58.889999,58.889999,1120500
2020-12-01,59.830002,62.410000,59.209999,62.090000,62.090000,1727000
2020-12-02,61.820000,62.150002,59.939999,61.580002,61.580002,1368300
2020-12-03,61.900002,63.889999,61.750000,62.790001,62.790001,692000
2020-12-04,63.630001,64.379997,62.599998,63.959999,63.959999,964300
2020-12-07,63.869999,64.000000,62.470001,63.770000,63.770000,1233200
2020-12-08,63.259998,65.410004,63.250000,65.320000,65.320000,808100
2020-12-09,65.610001,66.550003,62.380001,62.500000,62.500000,1520200
2020-12-10,63.009998,63.849998,61.770000,62.959999,62.959999,1027000
2020-12-11,62.880001,63.340000,61.799999,62.410000,62.410000,847400
2020-12-14,63.299999,64.889999,63.299999,63.639999,63.639999,798700
2020-12-15,64.070000,66.059998,64.070000,65.629997,65.629997,662500
2020-12-16,65.400002,66.419998,64.639999,65.379997,65.379997,802300
2020-12-17,66.320000,66.330002,64.180000,65.269997,65.269997,878000
2020-12-18,65.769997,65.769997,63.880001,64.379997,64.379997,1267300
2020-12-21,63.459999,65.769997,63.099998,65.620003,65.620003,1050400
2020-12-22,65.889999,65.980003,64.089996,64.760002,64.760002,713500
2020-12-23,64.769997,65.620003,63.900002,64.589996,64.589996,505300
2020-12-24,65.010002,65.010002,62.279999,62.689999,62.689999,492100
2020-12-28,63.130001,63.950001,61.950001,62.340000,62.340000,1079100
2020-12-29,62.490002,63.060001,58.970001,61.330002,61.330002,1566200
2020-12-30,61.790001,62.750000,61.099998,62.580002,62.580002,641400
2020-12-31,62.590000,63.200001,61.759998,62.660000,62.660000,679900
2021-01-04,63.150002,63.349998,60.669998,61.560001,61.560001,1347200
2021-01-05,61.180000,64.860001,61.180000,64.209999,64.209999,917500
2021-01-06,64.820000,67.839996,63.389999,67.620003,67.620003,1280800
2021-01-07,68.489998,70.410004,66.750000,67.180000,67.180000,965700
2021-01-08,67.800003,68.580002,65.949997,66.779999,66.779999,995100
2021-01-11,73.599998,76.379997,70.870003,74.970001,74.970001,3419100
2021-01-12,75.550003,77.900002,74.489998,77.650002,77.650002,1208100
2021-01-13,77.980003,78.680000,75.820000,76.360001,76.360001,818700
2021-01-14,77.269997,78.680000,75.800003,76.010002,76.010002,772600
2021-01-15,76.010002,76.209999,73.669998,75.190002,75.190002,790500
2021-01-19,75.910004,77.110001,74.410004,76.120003,76.120003,773800
2021-01-20,76.919998,78.339996,75.760002,76.269997,76.269997,662100
2021-01-21,76.760002,77.570000,73.150002,73.739998,73.739998,964500
2021-01-22,73.480003,75.430000,72.519997,73.339996,73.339996,989100
2021-01-25,73.180000,74.750000,71.050003,73.910004,73.910004,1102500
2021-01-26,74.559998,74.690002,71.800003,72.239998,72.239998,819000
2021-01-27,70.430000,70.430000,65.370003,65.800003,65.800003,2100100
2021-01-28,67.230003,70.809998,66.699997,70.370003,70.370003,1414100
2021-01-29,70.139999,72.070000,68.500000,70.019997,70.019997,1264100
2021-02-01,71.000000,72.980003,68.580002,72.769997,72.769997,836800
2021-02-02,73.720001,76.089996,73.320000,75.459999,75.459999,1424900
2021-02-03,75.889999,77.120003,73.949997,74.930000,74.930000,736700
2021-02-04,75.300003,76.800003,74.169998,75.040001,75.040001,615000
2021-02-05,75.720001,77.160004,74.809998,75.519997,75.519997,1062400
2021-02-08,76.959999,78.470001,76.349998,77.809998,77.809998,870000
2021-02-09,77.480003,81.070000,77.250000,79.879997,79.879997,900700
2021-02-10,81.360001,81.610001,76.809998,78.730003,78.730003,682300
2021-02-11,79.360001,79.910004,77.529999,79.480003,79.480003,653800
2021-02-12,79.220001,81.839996,78.720001,81.709999,81.709999,496000
2021-02-16,82.459999,83.199997,79.419998,81.239998,81.239998,773500
2021-02-17,80.830002,80.940002,77.360001,80.040001,80.040001,860200
2021-02-18,79.529999,80.660004,76.709999,79.900002,79.900002,870200
2021-02-19,81.050003,84.089996,81.000000,82.370003,82.370003,783000
2021-02-22,82.320000,83.980003,81.519997,83.139999,83.139999,1255100
