Date,Open,High,Low,Close,Adj Close,Volume
2020-06-04,285804.000000,288000.000000,284377.000000,287878.000000,287878.000000,3
2020-06-05,294505.000000,302095.000000,294200.000000,300920.000000,300920.000000,6
2020-06-08,303594.000000,304990.000000,299400.000000,302235.000000,302235.000000,6
2020-06-09,295501.000000,298220.000000,293799.000000,293955.000000,293955.000000,4
2020-06-10,293900.000000,294493.000000,287200.000000,287200.000000,287200.000000,4
2020-06-11,277750.000000,280280.000000,267000.000000,267729.000000,267729.000000,9
2020-06-12,275730.000000,276800.000000,267593.000000,271515.000000,271515.000000,6
2020-06-15,266400.000000,272530.000000,264030.000000,271956.000000,271956.000000,8
2020-06-16,279945.000000,279945.000000,270000.000000,273480.000000,273480.000000,9
2020-06-17,274849.000000,275000.000000,270870.000000,275000.000000,275000.000000,8
2020-06-18,270500.000000,273000.000000,269300.000000,273000.000000,273000.000000,8
2020-06-19,274160.000000,274429.000000,268807.000000,271600.000000,271600.000000,9
2020-06-22,269047.000000,272000.000000,268200.000000,272000.000000,272000.000000,9
2020-06-23,272750.000000,273790.000000,271115.000000,272700.000000,272700.000000,9
2020-06-24,269800.000000,269800.000000,266200.000000,266440.000000,266440.000000,7
2020-06-25,265000.000000,269678.000000,264611.000000,267840.000000,267840.000000,4
2020-06-26,267500.000000,268109.000000,262700.000000,263400.000000,263400.000000,8
2020-06-29,264320.000000,265803.000000,263600.000000,265219.000000,265219.000000,4
2020-06-30,265400.000000,268600.000000,265067.000000,267300.000000,267300.000000,5
2020-07-01,267600.000000,270500.000000,266357.000000,267020.000000,267020.000000,4
2020-07-02,270800.000000,271500.000000,267420.000000,267551.000000,267551.000000,5
2020-07-06,274180.000000,275080.000000,272600.000000,274050.000000,274050.000000,5
2020-07-07,272830.000000,273870.000000,271057.000000,271640.000000,271640.000000,4
2020-07-08,271000.000000,273664.000000,270076.000000,271770.000000,271770.000000,3
2020-07-09,271770.000000,272220.000000,267307.000000,268780.000000,268780.000000,4
2020-07-10,268238.000000,274450.000000,268000.000000,273900.000000,273900.000000,3
2020-07-13,275540.000000,278640.000000,275100.000000,276015.000000,276015.000000,5
2020-07-14,274000.000000,285000.000000,274000.000000,284780.000000,284780.000000,4
2020-07-15,289500.000000,289730.000000,283620.000000,285520.000000,285520.000000,5
2020-07-16,282560.000000,287770.000000,282560.000000,286271.000000,286271.000000,3
2020-07-17,287540.000000,288170.000000,285972.000000,286140.000000,286140.000000,3
2020-07-20,285400.000000,286900.000000,284450.000000,285590.000000,285590.000000,2
2020-07-21,286721.000000,290170.000000,286600.000000,288201.000000,288201.000000,5
2020-07-22,287000.000000,288319.000000,286211.000000,287961.000000,287961.000000,2
2020-07-23,287961.000000,290084.000000,287436.000000,289436.000000,289436.000000,3
2020-07-24,290684.000000,294254.000000,290521.000000,291621.000000,291621.000000,3
2020-07-27,290590.000000,290692.000000,287850.000000,288107.000000,288107.000000,3
2020-07-28,286000.000000,291720.000000,286000.000000,290940.000000,290940.000000,3
2020-07-29,290940.000000,294870.000000,290940.000000,294496.000000,294496.000000,3
2020-07-30,290335.000000,291927.000000,288610.000000,291362.000000,291362.000000,2
2020-07-31,291750.000000,293798.000000,290150.000000,293631.000000,293631.000000,3
2020-08-03,295000.000000,301000.000000,294510.000000,298800.000000,298800.000000,5
2020-08-04,298000.000000,300330.000000,297470.000000,300330.000000,300330.000000,3
2020-08-05,301871.000000,306970.000000,301200.000000,305200.000000,305200.000000,6
2020-08-06,305000.000000,308000.000000,304820.000000,307455.000000,307455.000000,414
2020-08-07,305681.000000,314365.000000,305681.000000,314334.000000,314334.000000,4
2020-08-10,316820.000000,319250.000000,314240.000000,318830.000000,318830.000000,4
2020-08-11,322500.000000,323500.000000,318500.000000,319380.000000,319380.000000,5
2020-08-12,320255.000000,321229.000000,318801.000000,320000.000000,320000.000000,4
2020-08-13,318500.000000,319810.000000,317471.000000,318114.000000,318114.000000,3
2020-08-14,317300.000000,318000.000000,315402.000000,316251.000000,316251.000000,2
2020-08-17,315139.000000,315500.000000,309747.000000,310220.000000,310220.000000,4
2020-08-18,310910.000000,314800.000000,310700.000000,313419.000000,313419.000000,2
2020-08-19,313745.000000,315300.000000,310412.000000,310800.000000,310800.000000,3
2020-08-20,307376.000000,310107.000000,307376.000000,309300.000000,309300.000000,3
2020-08-21,309000.000000,312600.000000,309000.000000,311126.000000,311126.000000,4
2020-08-24,315100.000000,320000.000000,314501.000000,318800.000000,318800.000000,4
2020-08-25,320300.000000,321001.000000,319534.000000,319970.000000,319970.000000,3
2020-08-26,319600.000000,323939.000000,318900.000000,322301.000000,322301.000000,4
2020-08-27,323700.000000,327000.000000,323700.000000,325659.000000,325659.000000,6
2020-08-28,325950.000000,328279.000000,323570.000000,327431.000000,327431.000000,3
2020-08-31,327500.000000,329299.000000,326900.000000,327560.000000,327560.000000,5
2020-09-01,325500.000000,327560.000000,325336.000000,327440.000000,327440.000000,3
2020-09-02,328175.000000,333010.000000,327507.000000,332840.000000,332840.000000,4
2020-09-03,332850.000000,334960.000000,325522.000000,327360.000000,327360.000000,6
2020-09-04,330000.000000,332674.000000,323364.000000,327401.000000,327401.000000,4
2020-09-08,324940.000000,328859.000000,323431.000000,327200.000000,327200.000000,4
2020-09-09,328500.000000,332482.000000,328175.000000,329760.000000,329760.000000,4
2020-09-10,330200.000000,331000.000000,326156.000000,327214.000000,327214.000000,4
2020-09-11,328240.000000,328946.000000,325607.000000,327115.000000,327115.000000,4
2020-09-14,328430.000000,332000.000000,327521.000000,329725.000000,329725.000000,5
2020-09-15,330545.000000,332500.000000,328016.000000,328804.000000,328804.000000,4
2020-09-16,331000.000000,333300.000000,329312.000000,329801.000000,329801.000000,6
2020-09-17,327000.000000,328225.000000,325234.000000,326401.000000,326401.000000,4
2020-09-18,328300.000000,331660.000000,327000.000000,327601.000000,327601.000000,8
2020-09-21,321266.000000,323000.000000,313580.000000,319534.000000,319534.000000,5
2020-09-22,320500.000000,322000.000000,318017.000000,320601.000000,320601.000000,3
2020-09-23,321485.000000,322284.000000,314540.000000,314840.000000,314840.000000,2
2020-09-24,313203.000000,315500.000000,310644.000000,313780.000000,313780.000000,3
2020-09-25,311450.000000,316562.000000,310591.000000,315156.000000,315156.000000,2
2020-09-28,319900.000000,323297.000000,318702.000000,320061.000000,320061.000000,5
2020-09-29,321900.000000,321900.000000,315200.000000,315891.000000,315891.000000,6
2020-09-30,318800.000000,320500.000000,316491.000000,320001.000000,320001.000000,7
2020-10-01,321219.000000,321219.000000,316203.000000,318600.000000,318600.000000,6
2020-10-02,315415.000000,320575.000000,314612.000000,317480.000000,317480.000000,3
2020-10-05,319707.000000,321000.000000,318202.000000,319000.000000,319000.000000,3
2020-10-06,319000.000000,320400.000000,315100.000000,315350.000000,315350.000000,3
2020-10-07,319000.000000,322089.000000,317602.000000,319571.000000,319571.000000,2
2020-10-08,321125.000000,323670.000000,320447.000000,323275.000000,323275.000000,3
2020-10-09,323709.000000,324537.000000,321687.000000,323470.000000,323470.000000,2
2020-10-12,324650.000000,326150.000000,323378.000000,324560.000000,324560.000000,2
2020-10-13,324000.000000,324000.000000,318400.000000,318969.000000,318969.000000,3
2020-10-14,319088.000000,319088.000000,316080.000000,316080.000000,316080.000000,3
2020-10-15,314750.000000,318200.000000,312980.000000,317540.000000,317540.000000,1
2020-10-16,319000.000000,320761.000000,318217.000000,318504.000000,318504.000000,2
2020-10-19,318819.000000,318819.000000,312945.000000,313500.000000,313500.000000,3
2020-10-20,316184.000000,317280.000000,314621.000000,315375.000000,315375.000000,2
2020-10-21,313500.000000,317500.000000,313450.000000,315206.000000,315206.000000,2
2020-10-22,314680.000000,317619.000000,314380.000000,317180.000000,317180.000000,2
2020-10-23,318672.000000,320999.000000,317991.000000,319344.000000,319344.000000,3
2020-10-26,314850.000000,315500.000000,311100.000000,312735.000000,312735.000000,3
2020-10-27,311630.000000,313142.000000,310540.000000,310540.000000,310540.000000,2
2020-10-28,304720.000000,305995.000000,300090.000000,301740.000000,301740.000000,5
2020-10-29,300420.000000,304907.000000,297817.000000,303000.000000,303000.000000,2
2020-10-30,300060.000000,303700.000000,298806.000000,302500.000000,302500.000000,2
2020-11-02,307500.000000,309542.000000,305242.000000,306375.000000,306375.000000,2
2020-11-03,312300.000000,314780.000000,310000.000000,310659.000000,310659.000000,4
2020-11-04,310194.000000,315300.000000,307830.000000,309503.000000,309503.000000,2
2020-11-05,314269.000000,316426.000000,311284.000000,311934.000000,311934.000000,2
2020-11-06,312250.000000,315310.000000,311917.000000,313885.000000,313885.000000,2
2020-11-09,333000.000000,337600.000000,327033.000000,330600.000000,330600.000000,11
2020-11-10,332000.000000,343000.000000,331977.000000,343000.000000,343000.000000,6
2020-11-11,342433.000000,343705.000000,338224.000000,341260.000000,341260.000000,4
2020-11-12,337800.000000,338339.000000,335186.000000,336811.000000,336811.000000,3
2020-11-13,338000.000000,342269.000000,338000.000000,341754.000000,341754.000000,3
2020-11-16,345000.000000,350000.000000,344846.000000,349540.000000,349540.000000,7
2020-11-17,347000.000000,352500.000000,345417.000000,349546.000000,349546.000000,6
2020-11-18,351900.000000,351900.000000,345500.000000,345592.000000,345592.000000,3
2020-11-19,343634.000000,345000.000000,341897.000000,345000.000000,345000.000000,2
2020-11-20,343800.000000,344849.000000,340728.000000,341339.000000,341339.000000,2
2020-11-23,343500.000000,345733.000000,342380.000000,344415.000000,344415.000000,3
2020-11-24,349580.000000,352450.000000,347310.000000,351101.000000,351101.000000,4
2020-11-25,350939.000000,351000.000000,348446.000000,350395.000000,350395.000000,3
2020-11-27,350444.000000,351040.000000,346200.000000,347401.000000,347401.000000,2
2020-11-30,346000.000000,346299.000000,342672.000000,343688.000000,343688.000000,2
2020-12-01,346480.000000,348272.000000,344479.000000,344735.000000,344735.000000,2
2020-12-02,344300.000000,345929.000000,342900.000000,345880.000000,345880.000000,3
2020-12-03,345500.000000,347300.000000,343602.000000,346690.000000,346690.000000,2
2020-12-04,347000.000000,348000.000000,345900.000000,347000.000000,347000.000000,6
2020-12-07,344785.000000,345500.000000,342600.000000,343539.000000,343539.000000,6
2020-12-08,341888.000000,343191.000000,340126.000000,342281.000000,342281.000000,3
2020-12-09,342526.000000,343000.000000,340300.000000,340501.000000,340501.000000,3
2020-12-10,339750.000000,341942.000000,339061.000000,340500.000000,340500.000000,3
2020-12-11,338440.000000,340415.000000,337167.000000,340064.000000,340064.000000,2
2020-12-14,342200.000000,342200.000000,334041.000000,335400.000000,335400.000000,4
2020-12-15,336494.000000,338920.000000,334643.000000,337154.000000,337154.000000,5
2020-12-16,337154.000000,338559.000000,333333.000000,338500.000000,338500.000000,7
2020-12-17,335000.000000,339804.000000,333150.000000,339804.000000,339804.000000,9
2020-12-18,338000.000000,338468.000000,333865.000000,337900.000000,337900.000000,7
2020-12-21,333650.000000,338419.000000,333650.000000,338419.000000,338419.000000,5
2020-12-22,335535.000000,336615.000000,334500.000000,335779.000000,335779.000000,5
2020-12-23,336400.000000,338533.000000,336400.000000,336700.000000,336700.000000,4
2020-12-24,337000.000000,341000.000000,337000.000000,340262.000000,340262.000000,2
2020-12-28,342000.000000,345250.000000,341445.000000,342601.000000,342601.000000,5
2020-12-29,345144.000000,346677.000000,343975.000000,344820.000000,344820.000000,3
2020-12-30,344410.000000,346111.000000,343917.000000,345095.000000,345095.000000,2
2020-12-31,344302.000000,348500.000000,343806.000000,347815.000000,347815.000000,3
2021-01-04,347825.000000,347825.000000,340816.000000,343525.000000,343525.000000,4
2021-01-05,343900.000000,344715.000000,340850.000000,341820.000000,341820.000000,3
2021-01-06,343000.000000,349000.000000,342000.000000,346189.000000,346189.000000,9
2021-01-07,347900.000000,351000.000000,347120.000000,350089.000000,350089.000000,3
2021-01-08,350500.000000,352039.000000,348100.000000,352039.000000,352039.000000,2
2021-01-11,348100.000000,351141.000000,348073.000000,350050.000000,350050.000000,2
2021-01-12,350050.000000,351250.000000,348250.000000,350460.000000,350460.000000,2
2021-01-13,349147.000000,353194.000000,348140.000000,353194.000000,353194.000000,3
2021-01-14,353100.000000,353698.000000,351574.000000,352801.000000,352801.000000,1
2021-01-15,350540.000000,352500.000000,348500.000000,350320.000000,350320.000000,3
2021-01-19,351177.000000,354837.000000,348070.000000,352474.000000,352474.000000,3
2021-01-20,351975.000000,353350.000000,350639.000000,352801.000000,352801.000000,3
2021-01-21,354200.000000,354835.000000,352400.000000,354000.000000,354000.000000,5
2021-01-22,351800.000000,351800.000000,349500.000000,350620.000000,350620.000000,3
2021-01-25,349000.000000,352085.000000,347250.000000,351900.000000,351900.000000,4
2021-01-26,350191.000000,351800.000000,349025.000000,349200.000000,349200.000000,2
2021-01-27,346145.000000,346645.000000,341119.000000,343450.000000,343450.000000,5
2021-01-28,344340.000000,351976.000000,344340.000000,348220.000000,348220.000000,4
2021-01-29,344749.000000,346355.000000,343000.000000,344100.000000,344100.000000,3
2021-02-01,345000.000000,346945.000000,344250.000000,346175.000000,346175.000000,3
2021-02-02,348300.000000,352000.000000,348300.000000,350201.000000,350201.000000,4
2021-02-03,350200.000000,351086.000000,349250.000000,350701.000000,350701.000000,2
2021-02-04,351700.000000,355000.000000,351192.000000,354760.000000,354760.000000,4
2021-02-05,355750.000000,356500.000000,353846.000000,354401.000000,354401.000000,3
2021-02-08,355000.000000,357100.000000,354401.000000,357100.000000,357100.000000,3
2021-02-09,356588.000000,362395.000000,355021.000000,362200.000000,362200.000000,6
2021-02-10,363145.000000,363232.000000,360556.000000,361290.000000,361290.000000,3
2021-02-11,361061.000000,362300.000000,360109.000000,361650.000000,361650.000000,2
2021-02-12,359750.000000,365725.000000,359750.000000,365000.000000,365000.000000,4
2021-02-16,367658.000000,372661.000000,366000.000000,369333.000000,369333.000000,9
2021-02-17,368560.000000,370873.000000,368560.000000,370500.000000,370500.000000,5
2021-02-18,368885.000000,370000.000000,364760.000000,367400.000000,367400.000000,13
2021-02-19,368865.000000,369334.000000,364000.000000,364400.000000,364400.000000,13
2021-02-22,363380.000000,371000.000000,362860.000000,369250.000000,369250.000000,17
