Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,24.920000,25.445000,24.600000,25.035000,22.000761,398400
2020-05-04,25.059999,25.254999,24.570000,25.025000,21.991974,268600
2020-05-05,25.065001,25.660000,25.065001,25.145000,22.097431,230200
2020-05-06,25.385000,26.049999,24.990000,25.834999,22.703802,344400
2020-05-07,26.125000,26.320000,24.940001,25.045000,22.009550,329200
2020-05-08,25.400000,26.195000,25.400000,25.990000,22.840015,467800
2020-05-11,25.889999,26.775000,25.575001,26.245001,23.064112,468400
2020-05-12,26.389999,26.500000,25.305000,25.365000,22.290766,412000
2020-05-13,25.365000,25.969999,25.135000,25.295000,22.229250,343400
2020-05-14,24.945000,25.180000,24.420000,24.860001,21.846972,416200
2020-05-15,25.245001,27.080000,25.010000,26.290001,23.103657,1256800
2020-05-18,26.645000,27.260000,26.110001,26.315001,23.125626,469000
2020-05-19,26.410000,27.080000,26.115000,26.355000,23.160778,317600
2020-05-20,26.605000,27.584999,26.605000,27.510000,24.175793,363400
2020-05-21,27.809999,27.965000,27.160000,27.469999,24.140640,356800
2020-05-22,27.500000,27.995001,27.330000,27.684999,24.329582,221200
2020-05-26,28.290001,28.750000,28.139999,28.430000,24.984289,553200
2020-05-27,28.805000,29.400000,28.295000,29.379999,25.819147,367000
2020-05-28,29.559999,29.719999,28.200001,28.325001,24.892015,489200
2020-05-29,28.129999,28.695000,27.370001,28.490000,25.037016,611200
2020-06-01,28.580000,29.360001,28.309999,29.075001,25.551115,625800
2020-06-02,29.059999,29.115000,28.200001,28.254999,24.830498,409400
2020-06-03,28.424999,28.900000,28.305000,28.655001,25.182018,671000
2020-06-04,28.340000,28.730000,28.165001,28.320000,24.887621,312000
2020-06-05,28.639999,29.230000,28.325001,29.135000,25.603842,362000
2020-06-08,29.475000,29.815001,28.969999,29.575001,25.990515,400800
2020-06-09,29.355000,29.610001,28.885000,29.215000,25.674147,386800
2020-06-10,29.165001,29.475000,28.740000,29.000000,25.485205,310000
2020-06-11,28.495001,28.495001,27.709999,27.740000,24.377916,562800
2020-06-12,28.280001,28.565001,27.575001,28.514999,25.058987,377600
2020-06-15,27.950001,29.995001,27.785000,29.275000,25.726873,628600
2020-06-16,29.500000,29.860001,28.855000,29.305000,25.753239,338200
2020-06-17,29.469999,31.905001,29.455000,31.670000,27.831600,920400
2020-06-18,31.705000,31.969999,30.980000,31.320000,27.524021,407800
2020-06-19,31.549999,32.750000,31.520000,32.049999,28.165545,583000
2020-06-22,31.990000,32.044998,31.309999,31.625000,27.792055,300400
2020-06-23,31.905001,32.599998,31.820000,32.130001,28.235849,459000
2020-06-24,32.115002,32.115002,30.035000,30.334999,26.658401,469800
2020-06-25,30.330000,30.879999,29.790001,30.790001,27.058258,474200
2020-06-26,30.809999,31.280001,30.340000,30.889999,27.146135,464600
2020-06-29,30.995001,31.395000,30.215000,30.540001,26.838558,346400
2020-06-30,30.584999,30.955000,30.200001,30.510000,26.812193,482600
2020-07-01,30.674999,32.029999,30.350000,31.690001,27.849176,754000
2020-07-02,34.340000,34.430000,30.775000,31.965000,28.090847,1841600
2020-07-06,32.285000,33.325001,32.044998,32.380001,28.455549,736200
2020-07-07,32.099998,33.419998,31.684999,33.014999,29.013586,667200
2020-07-08,32.980000,34.090000,32.805000,34.055000,29.927540,462200
2020-07-09,33.959999,34.279999,32.465000,32.790001,28.815857,690200
2020-07-10,32.985001,33.720001,32.759998,33.685001,29.602385,299400
2020-07-13,33.970001,34.139999,33.055000,33.080002,29.070711,284000
2020-07-14,32.955002,33.814999,32.735001,33.799999,29.703445,310600
2020-07-15,34.000000,34.259998,33.450001,33.505001,29.444201,334000
2020-07-16,33.380001,33.790001,33.075001,33.505001,29.444201,287800
2020-07-17,33.685001,34.410000,33.590000,33.685001,29.602385,357600
2020-07-20,33.689999,33.775002,33.134998,33.180000,29.158590,283200
2020-07-21,33.345001,33.509998,32.904999,32.974998,28.978434,402200
2020-07-22,33.099998,33.395000,32.790001,33.369999,29.325560,375600
2020-07-23,33.345001,34.375000,33.345001,33.599998,29.527683,244600
2020-07-24,33.500000,33.599998,32.930000,33.575001,29.505716,249000
2020-07-27,33.759998,34.785000,33.669998,34.375000,30.208755,447000
2020-07-28,33.895000,34.900002,33.660000,34.240002,30.090118,316200
2020-07-29,34.445000,35.299999,34.375000,35.070000,30.819521,358800
2020-07-30,34.360001,35.320000,34.279999,34.810001,30.591034,1286600
2020-07-31,34.865002,35.180000,31.370001,32.075001,28.187515,1181000
2020-08-03,32.615002,32.615002,30.055000,30.309999,26.636433,1026800
2020-08-04,30.465000,30.879999,29.700001,30.295000,26.623251,629200
2020-08-05,30.389999,31.615000,30.260000,31.400000,27.594324,713400
2020-08-06,31.325001,31.905001,30.955000,31.565001,27.739326,491600
2020-08-07,31.525000,32.424999,31.360001,31.584999,27.756903,619200
2020-08-10,31.605000,31.940001,30.430000,30.645000,26.930832,412800
2020-08-11,30.799999,31.500000,30.424999,30.965000,27.212048,514000
2020-08-12,31.230000,31.885000,31.225000,31.469999,27.655840,318600
2020-08-13,31.465000,32.340000,31.385000,32.165001,28.266607,299400
2020-08-14,32.119999,32.730000,32.055000,32.320000,28.402821,330000
2020-08-17,32.330002,33.230000,32.314999,32.669998,28.710400,360600
2020-08-18,32.695000,33.044998,32.259998,33.005001,29.004801,365400
2020-08-19,33.090000,34.494999,33.035000,33.665001,29.584808,564400
2020-08-20,33.500000,34.215000,33.500000,34.189999,30.046177,288200
2020-08-21,34.020000,34.605000,33.895000,34.474998,30.296635,317800
2020-08-24,34.785000,37.494999,34.744999,36.849998,32.383785,1215200
2020-08-25,36.910000,37.500000,36.320000,37.435001,32.897884,453600
2020-08-26,37.505001,39.165001,37.340000,39.134998,34.391842,753400
2020-08-27,39.165001,40.639999,38.584999,40.264999,35.384888,983600
2020-08-28,40.529999,41.259998,40.084999,41.090000,36.109898,564200
2020-08-31,41.090000,42.424999,40.555000,40.660000,35.732014,998800
2020-09-01,40.395000,43.134998,39.709999,41.634998,36.588844,1215800
2020-09-02,41.775002,42.365002,41.290001,42.145000,37.037033,539200
2020-09-03,41.514999,42.685001,40.005001,41.099998,36.118687,972000
2020-09-04,41.275002,41.400002,39.334999,40.520000,35.608982,629600
2020-09-08,40.160000,40.160000,37.610001,37.955002,33.354862,770200
2020-09-09,38.595001,41.160000,38.595001,40.750000,35.811108,641000
2020-09-10,38.490002,40.020000,37.505001,38.950001,34.229267,1242200
2020-09-11,39.695000,39.799999,38.770000,38.790001,34.088657,660200
2020-09-14,39.220001,40.744999,39.040001,40.580002,35.661713,912800
2020-09-15,40.939999,41.145000,36.939999,37.334999,32.810001,1405400
2020-09-16,37.779999,37.919998,36.695000,36.830002,32.366211,608800
2020-09-17,36.400002,36.744999,35.750000,35.970001,31.610443,475000
2020-09-18,36.195000,36.650002,35.334999,36.154999,31.773018,663200
2020-09-21,35.455002,36.465000,35.435001,35.825001,31.483017,414800
2020-09-22,35.880001,36.330002,35.494999,36.305000,31.904840,376000
2020-09-23,36.615002,37.334999,35.615002,35.669998,31.346800,491600
2020-09-24,35.669998,36.009998,34.105000,34.889999,30.661337,1200800
2020-09-25,34.665001,35.389999,34.549999,35.029999,30.784369,581000
2020-09-28,35.445000,35.619999,34.619999,34.689999,30.485577,526800
2020-09-29,34.785000,34.825001,34.160000,34.264999,30.112087,477800
2020-09-30,34.355000,35.290001,33.970001,34.005001,29.883600,634400
2020-10-01,34.384998,35.674999,34.009998,35.639999,31.320436,589000
2020-10-02,34.930000,35.669998,34.834999,34.980000,30.740429,395600
2020-10-05,35.119999,35.669998,35.110001,35.480000,31.179829,354200
2020-10-06,35.345001,37.320000,35.345001,37.110001,32.612274,686600
2020-10-07,37.790001,39.110001,37.360001,38.250000,33.614105,1698000
2020-10-08,38.400002,38.650002,37.685001,38.525002,33.855778,435800
2020-10-09,38.935001,39.779999,38.669998,39.654999,34.848820,517200
2020-10-12,39.994999,40.400002,39.310001,40.195000,35.323372,547400
2020-10-13,39.939999,41.715000,39.365002,41.395000,36.377934,599400
2020-10-14,41.330002,42.230000,41.000000,42.025002,36.931580,338800
2020-10-15,41.560001,42.695000,40.615002,41.259998,36.259293,466800
2020-10-16,41.174999,42.474998,41.174999,41.430000,36.408691,643800
2020-10-19,41.724998,42.474998,41.630001,42.240002,37.120522,471800
2020-10-20,42.904999,44.884998,42.889999,43.695000,38.399174,1596800
2020-10-21,43.805000,44.430000,42.994999,43.985001,38.654026,647200
2020-10-22,44.209999,46.705002,43.770000,44.544998,39.146152,872000
2020-10-23,44.595001,45.470001,42.840000,43.535000,38.258564,518600
2020-10-26,43.445000,43.535000,41.075001,41.525002,36.492176,843600
2020-10-27,41.665001,42.790001,41.540001,42.334999,37.204002,388200
2020-10-28,41.505001,41.724998,40.189999,40.244999,35.367310,472800
2020-10-29,40.395000,40.845001,39.060001,40.439999,35.538677,403400
2020-10-30,40.134998,40.134998,38.294998,39.145000,34.400631,621800
2020-11-02,39.669998,40.924999,39.279999,39.880001,35.046551,449200
2020-11-03,40.445000,41.180000,40.134998,40.570000,35.652924,343200
2020-11-04,41.435001,42.125000,40.150002,40.480000,35.573830,387200
2020-11-05,40.974998,41.865002,40.825001,41.455002,36.430660,339000
2020-11-06,41.674999,41.935001,40.435001,40.794998,35.850651,307400
2020-11-09,41.599998,42.215000,39.689999,40.490002,35.582619,669600
2020-11-10,39.889999,40.639999,38.884998,40.150002,35.283829,586800
2020-11-11,40.154999,42.915001,40.049999,42.695000,37.520370,750400
2020-11-12,42.700001,43.605000,41.525002,43.459999,38.192654,495000
2020-11-13,43.799999,45.595001,43.584999,45.560001,40.038136,823600
2020-11-16,46.134998,47.674999,45.209999,47.605000,41.835281,1078800
2020-11-17,47.139999,49.375000,46.744999,48.459999,42.586655,1038400
2020-11-18,48.544998,49.630001,46.660000,46.825001,41.149818,1281600
2020-11-19,46.560001,48.110001,45.770000,47.810001,42.015438,423400
2020-11-20,47.764999,48.215000,46.419998,46.794998,41.123451,653400
2020-11-23,47.555000,48.230000,46.525002,47.970001,42.156044,455600
2020-11-24,48.625000,48.625000,45.509998,47.494999,41.738613,634600
2020-11-25,47.740002,48.290001,46.889999,47.529999,41.769371,554000
2020-11-27,48.310001,49.250000,47.415001,47.450001,41.699066,235400
2020-11-30,47.610001,49.435001,47.575001,49.014999,43.074390,747800
2020-12-01,48.994999,50.110001,48.084999,49.465000,43.469849,697400
2020-12-02,49.250000,50.009998,48.669998,49.505001,43.505001,555800
2020-12-03,48.799999,48.849998,45.575001,47.009998,47.009998,981000
2020-12-04,46.630001,48.360001,46.310001,48.195000,48.195000,559200
2020-12-07,48.020000,48.820000,47.095001,47.250000,47.250000,429000
2020-12-08,46.974998,47.865002,46.450001,46.590000,46.590000,633600
2020-12-09,46.619999,47.105000,43.480000,43.985001,43.985001,931600
2020-12-10,44.005001,44.474998,42.650002,44.000000,44.000000,694600
2020-12-11,43.119999,44.000000,40.705002,42.200001,42.200001,1617600
2020-12-14,42.730000,43.334999,40.514999,40.595001,40.595001,710800
2020-12-15,40.689999,41.880001,40.345001,41.205002,41.205002,769200
2020-12-16,41.220001,43.180000,41.220001,42.195000,42.195000,1334400
2020-12-17,42.770000,43.115002,41.880001,42.575001,42.575001,623600
2020-12-18,42.820000,43.029999,41.770000,42.279999,42.279999,1339600
2020-12-21,42.014999,42.974998,41.035000,42.869999,42.869999,583400
2020-12-22,43.005001,43.180000,41.945000,43.060001,43.060001,384800
2020-12-23,43.189999,44.014999,42.965000,43.240002,43.240002,319600
2020-12-24,43.020000,44.174999,42.950001,43.935001,43.935001,200200
2020-12-28,44.450001,44.750000,42.985001,43.474998,43.474998,451600
2020-12-29,43.705002,43.889999,42.775002,43.095001,43.095001,283600
2020-12-30,43.404999,43.494999,42.825001,42.889999,42.889999,377000
2020-12-31,42.935001,42.935001,40.860001,42.450001,42.450001,632200
2021-01-04,43.064999,43.215000,41.689999,42.369999,42.369999,535800
2021-01-05,42.285000,43.084999,42.000000,42.020000,42.020000,546400
2021-01-06,42.025002,42.349998,41.180000,41.540001,41.540001,555200
2021-01-07,41.564999,41.759998,40.064999,40.540001,40.540001,795000
2021-01-08,40.740002,41.435001,40.174999,41.290001,41.290001,459400
2021-01-11,41.134998,41.720001,39.410000,39.700001,39.700001,673800
2021-01-12,39.910000,40.400002,39.165001,39.430000,39.430000,614200
2021-01-13,39.455002,41.605000,38.730000,41.450001,41.450001,740200
2021-01-14,41.540001,44.029999,41.049999,43.869999,43.869999,1202800
2021-01-15,43.514999,44.450001,42.360001,44.334999,44.334999,952400
2021-01-19,44.990002,47.775002,44.549999,46.340000,46.340000,1403600
2021-01-20,46.849998,47.785000,46.560001,47.299999,47.299999,829400
2021-01-21,47.494999,48.189999,47.105000,47.375000,47.375000,747000
2021-01-22,47.174999,49.509998,46.915001,49.220001,49.220001,752800
2021-01-25,50.000000,70.000000,49.974998,55.705002,55.705002,4378800
2021-01-26,56.075001,65.614998,55.720001,64.745003,64.745003,2683000
2021-01-27,68.599998,98.214996,67.855003,90.754997,90.754997,9472000
2021-01-28,75.000000,78.699997,69.364998,78.584999,78.584999,6659200
2021-01-29,81.239998,97.650002,73.529999,75.769997,75.769997,3422000
2021-02-01,75.724998,76.059998,59.630001,65.790001,65.790001,2214200
2021-02-02,60.189999,63.279999,59.165001,60.805000,60.805000,2224800
2021-02-03,58.424999,64.945000,55.615002,61.005001,61.005001,2430000
2021-02-04,61.720001,61.875000,54.650002,55.259998,55.259998,1601200
2021-02-05,56.099998,57.450001,54.130001,54.674999,54.674999,861400
2021-02-08,54.980000,58.189999,52.794998,57.235001,57.235001,914400
2021-02-09,57.349998,58.875000,56.535000,58.119999,58.119999,824600
2021-02-10,58.705002,61.450001,56.830002,58.520000,58.520000,1288200
2021-02-11,59.244999,59.525002,55.549999,56.915001,56.915001,1052600
2021-02-12,58.365002,58.365002,54.060001,54.755001,54.755001,769200
2021-02-16,55.040001,55.040001,51.380001,53.025002,53.025002,1332200
2021-02-17,52.630001,53.070000,50.529999,50.779999,50.779999,1013800
2021-02-18,50.105000,52.320000,49.500000,50.605000,50.605000,701200
2021-02-19,50.514999,51.910000,49.869999,50.400002,50.400002,917800
2021-02-22,52.799999,52.840000,48.250000,49.150002,49.150002,917100
